type typecode name_p address province city area lat lng telephone tag
餐饮服务;中餐厅;中餐厅 050100 滋补烩面(朝阳路) 朝阳路春光金世纪小区 河南省 平顶山市 新华区 113.298489 33.742279 [] 鱼香肉丝盖浇饭,烧腐竹,炝锅面,回锅肉,麻辣豆腐盖浇饭,酸辣土豆丝,烧茄子,水煮肉片,锅仔肥肠,干炸小鱼,鸡蛋汤,鸡蛋面,饸饹面,青椒土豆丝盖浇饭,锅仔酥肉,锅仔羊杂,大烩菜,白菜炒豆腐,玉米羹,烧大肠,榨菜肉丝盖浇饭,宫保鸡丁盖浇饭,一滋补烩面,香菇青菜,锅仔萝卜羊肉
餐饮服务;中餐厅;火锅店 050117 德庄火锅(广安路店) 新文化路与广安路交叉口路东北200米 河南省 平顶山市 叶县 113.366672 33.624304 0375-8058888 羔羊卷,羊肉卷,精品肥牛,精品五花肉,现炸酥肉,牛鱼丸拼,撒尿牛肉丸,德庄毛肚,培根肉,乌鸡卷,三味鸳鸯锅,三味锅,包心鱼丸
餐饮服务;快餐厅;快餐厅 050300 李先生(体育路店) 体育路中段文化宫东门对面步行街2层李先生餐厅 河南省 平顶山市 新华区 113.303689 33.740657 0375-2707606;18837520697;18317628527 上品肥牛饭套餐,五香花生米,红烧牛肉饭,八小时牛肉汤,冰粒豆,半筋半肉面,家庭套餐,干豆腐丝,咖啡,咖喱牛肉饭套餐,昔果乐,李先生牛肉面,爽口土豆丝,特制酱牛肉,番茄牛肉面,白灼油菜,紫薯香芋,红油肚丝,红油腐竹,红糖糍粑条,蒜泥海带丝,蔬菜蛋花汤,辣味炸酱面,招牌牛肉面,田园炭烧鸡肉饭
餐饮服务;中餐厅;清真菜馆 050121 清真楼(总店) 矿工东路与东环路交叉口50米路北60号院 河南省 平顶山市 卫东区 113.350583 33.740889 0375-3858888;0375-3921111 []
餐饮服务;中餐厅;清真菜馆 050121 穆斯林饭店 平安大道与西环路交叉口南150米路东 河南省 平顶山市 新华区 113.248747 33.765875 [] []
餐饮服务;中餐厅;清真菜馆 050121 皇中百岁鱼(劳动路店) 劳动路6附1号 河南省 平顶山市 卫东区 113.314143 33.745230 [] 百岁鸡锅,干煸鸡,百岁鱼锅,酸梅汁,金针菇,撒尿牛肉丸,鲜香菇,虾饺,脆皮肠,皇中羔羊肉,皇中清真羊肉卷,百岁鸡,毛肚
餐饮服务;中餐厅;中餐厅 050100 蜀香苑 钢城路领秀山庄二期28号楼领秀山庄 河南省 平顶山市 舞钢市 113.523214 33.289378 0375-6109959 []
餐饮服务;中餐厅;中餐厅 050100 一家人(干休路) 朱兰大道157号 河南省 平顶山市 舞钢市 113.538304 33.324915 0375-8339111 []
餐饮服务;中餐厅;清真菜馆 050121 兰州牛肉拉面(凌云路店) 凌云路武警医院北30米 河南省 平顶山市 新华区 113.281241 33.737703 18697229710;15637539936 刀削面,兰州炒饭,土豆牛肉盖浇面,土豆牛肉盖浇饭,孜然牛肉盖浇面,孜然牛肉盖浇饭,干拌面,新疆拌面,木耳炒肉盖浇面,洋葱炒肉盖浇面,洋葱炒肉盖浇饭,炸酱面,牛肉炒饭,番茄炒蛋盖浇面,番茄炒蛋盖浇饭,红烧牛肉盖浇面,红烧牛肉盖浇饭,红烧牛肉面,红烧鸡块盖浇面,红烧鸡块盖浇饭,葱爆牛肉盖浇面,葱爆牛肉盖浇饭,蒜苔炒肉盖饭,蒜苔牛肉盖浇饭,蘑菇牛肉盖浇饭
餐饮服务;中餐厅;海鲜酒楼 050119 王婆大虾(平顶山旗舰店) 矿工路与开源路交叉口南100米路西 河南省 平顶山市 卫东区 113.309555 33.743178 0375-2222088 槐店王婆大虾,鱼豆腐,王婆大虾,特色羔羊肉,小锅虾,果汁,豆腐皮,油麦菜,酸梅汁,烩面,蔬菜大拼,美味大虾,面筋
