type typecode name_p address province city area lat lng telephone tag
住宿服务;旅馆招待所;旅馆招待所 100200 客顺发旅馆 人民路与健康路交叉口向东100米(县医院隔壁) 河南省 平顶山市 鲁山县 112.906051 33.748054 0375-7179189 []
住宿服务;宾馆酒店;宾馆酒店 100100 美宜家时尚酒店 源丰路与山河路交叉口西北角(近宝丰县人民医院) 河南省 平顶山市 宝丰县 113.087394 33.877592 0375-7130555 []
住宿服务;宾馆酒店;四星级宾馆 100103 皇姑浴温泉国际酒店 下汤镇 河南省 平顶山市 鲁山县 112.681141 33.724403 0375-5886666;15538141006;0375-5669999 []
住宿服务;宾馆酒店;宾馆酒店 100100 华建维也纳假日酒店 鲁平大道与花园路交叉口向北150米路西 河南省 平顶山市 鲁山县 112.920953 33.736973 0375-3370000 []
住宿服务;宾馆酒店;宾馆酒店 100100 碧水湾温泉酒店 建设路与东环路交叉口东500米路南 河南省 平顶山市 卫东区 113.358207 33.733351 0375-2550888 []
住宿服务;宾馆酒店;宾馆酒店 100100 九隆源商务酒店 墨公路与城壕路交叉口西50米 河南省 平顶山市 鲁山县 112.911703 33.736358 0375-2279888 []
住宿服务;宾馆酒店;宾馆酒店 100100 悦宾宾馆(建设路) 建设路西段温集公交站路北向东20米路北 河南省 平顶山市 湛河区 113.258985 33.745381 15937502300 []
住宿服务;宾馆酒店;宾馆酒店 100100 快捷宾馆 光明路南段与南环路交叉口东南角约100米 河南省 平顶山市 湛河区 113.291599 33.720850 0375-2988888;0375-2333325;13233755550 []
住宿服务;宾馆酒店;四星级宾馆 100103 香榭丽舍精品酒店 凌云路西侧佳田塞纳城 河南省 平顶山市 新华区 113.277474 33.74898 0375-2569999;0375-3795338 []
住宿服务;宾馆酒店;宾馆酒店 100100 怡和快捷宾馆 爱码购一条街2-s3号(城建学院北门) 河南省 平顶山市 新华区 113.188550 33.776738 0375-7019816 []
住宿服务;宾馆酒店;宾馆酒店 100100 好家宾馆(人民路) 人民路与站前街交叉口东南角 河南省 平顶山市 鲁山县 112.904658 33.745574 0375-5090188 []
住宿服务;宾馆酒店;宾馆酒店 100100 昭平湖森林温泉酒店 湖景区内 河南省 平顶山市 鲁山县 112.771708 33.719074 0375-5759999;0375-5759598 []
住宿服务;宾馆酒店;宾馆酒店 100100 宏源宾馆(凌云路) 凌云路大地保险南10米百草堂药店东30米 河南省 平顶山市 新华区 113.281234 33.735966 0375-6157697 []
住宿服务;宾馆酒店;宾馆酒店 100100 天溢宾馆(丹阳东路) 丹阳东路9号(丹阳路与城垣路交叉口东南角) 河南省 平顶山市 汝州市 112.854175 34.163379 0375-3332555;15886795210 []
住宿服务;旅馆招待所;旅馆招待所 100200 铂宫1号客栈 光明路与矿工路交叉口向南100米路东 河南省 平顶山市 新华区 113.294246 33.746139 0375-2222220 []
住宿服务;宾馆酒店;宾馆酒店 100100 御玺商务宾馆 长青路与园林路交汇处向北北50米路西(天和名烟名酒行南) 河南省 平顶山市 新华区 113.287071 33.743031 0375-3935999;13071716511 []
住宿服务;宾馆酒店;宾馆酒店 100100 帝景宾馆(荟文街) 启蒙街与荟文街交叉口向西10米路南 河南省 平顶山市 新华区 113.288728 33.735154 0375-8861116;0375-2289186 []
住宿服务;宾馆酒店;宾馆酒店 100100 百纳假日酒店 九龙路北50米 河南省 平顶山市 叶县 113.363508 33.626264 0375-6117777 []
